Heuristics: TotalHeight Bumpiness NumHoles RowsCleared,Fitness Function = rowsCleared, 30 particles 100 iterations
2018-04-11 01:20:25,2018-04-11 01:20:26,464
2018-04-11 01:20:26,2018-04-11 01:20:29,946
2018-04-11 01:20:29,2018-04-11 01:20:33,1687
2018-04-11 01:20:33,2018-04-11 01:20:34,274
2018-04-11 01:20:34,2018-04-11 01:20:35,646
2018-04-11 01:20:35,2018-04-11 01:20:38,1004
2018-04-11 01:20:38,2018-04-11 01:20:41,1050
2018-04-11 01:20:41,2018-04-11 01:20:41,253
2018-04-11 01:20:41,2018-04-11 01:20:42,370
2018-04-11 01:20:42,2018-04-11 01:20:46,1666
2018-04-11 01:20:46,2018-04-11 01:20:47,322
2018-04-11 01:20:47,2018-04-11 01:20:53,1693
2018-04-11 01:20:53,2018-04-11 01:20:56,1297
2018-04-11 01:20:56,2018-04-11 01:20:58,819
2018-04-11 01:20:58,2018-04-11 01:20:59,467
2018-04-11 01:20:59,2018-04-11 01:21:01,1000
2018-04-11 01:21:01,2018-04-11 01:21:02,151
2018-04-11 01:21:02,2018-04-11 01:21:02,383
2018-04-11 01:21:02,2018-04-11 01:21:03,557
2018-04-11 01:21:03,2018-04-11 01:21:04,203
2018-04-11 01:21:04,2018-04-11 01:21:05,454
2018-04-11 01:21:05,2018-04-11 01:21:06,605
2018-04-11 01:21:06,2018-04-11 01:21:07,430
2018-04-11 01:21:07,2018-04-11 01:21:09,569
2018-04-11 01:21:09,2018-04-11 01:21:11,829
2018-04-11 01:21:11,2018-04-11 01:21:12,282
2018-04-11 01:21:12,2018-04-11 01:21:13,640
2018-04-11 01:21:13,2018-04-11 01:21:15,391
2018-04-11 01:21:15,2018-04-11 01:21:16,282
2018-04-11 01:21:16,2018-04-11 01:21:17,406
2018-04-11 01:21:17,2018-04-11 01:21:17,204
2018-04-11 01:21:17,2018-04-11 01:21:18,284
2018-04-11 01:21:18,2018-04-11 01:21:26,2530
2018-04-11 01:21:26,2018-04-11 01:21:30,1669
2018-04-11 01:21:30,2018-04-11 01:21:31,516
2018-04-11 01:21:31,2018-04-11 01:21:34,1076
2018-04-11 01:21:34,2018-04-11 01:21:35,171
2018-04-11 01:21:35,2018-04-11 01:21:38,1283
2018-04-11 01:21:38,2018-04-11 01:21:41,905
2018-04-11 01:21:41,2018-04-11 01:21:41,130
2018-04-11 01:21:41,2018-04-11 01:21:43,684
2018-04-11 01:21:43,2018-04-11 01:21:45,604
2018-04-11 01:21:45,2018-04-11 01:21:46,374
2018-04-11 01:21:46,2018-04-11 01:21:50,772
2018-04-11 01:21:50,2018-04-11 01:21:54,922
2018-04-11 01:21:54,2018-04-11 01:22:05,4234
2018-04-11 01:22:05,2018-04-11 01:22:08,975
2018-04-11 01:22:08,2018-04-11 01:22:10,849
2018-04-11 01:22:10,2018-04-11 01:22:13,941
2018-04-11 01:22:13,2018-04-11 01:22:17,1507
2018-04-11 01:22:17,2018-04-11 01:22:19,736
2018-04-11 01:22:19,2018-04-11 01:22:21,366
2018-04-11 01:22:21,2018-04-11 01:22:21,288
2018-04-11 01:22:21,2018-04-11 01:22:23,431
2018-04-11 01:22:23,2018-04-11 01:22:25,801
2018-04-11 01:22:25,2018-04-11 01:22:27,1219
2018-04-11 01:22:27,2018-04-11 01:22:30,1148
2018-04-11 01:22:30,2018-04-11 01:22:32,529
2018-04-11 01:22:32,2018-04-11 01:22:33,559
2018-04-11 01:22:33,2018-04-11 01:22:34,388
2018-04-11 01:22:34,2018-04-11 01:22:35,539
2018-04-11 01:22:35,2018-04-11 01:22:36,281
2018-04-11 01:22:36,2018-04-11 01:22:38,757
2018-04-11 01:22:38,2018-04-11 01:22:41,1181
2018-04-11 01:22:41,2018-04-11 01:22:42,572
2018-04-11 01:22:42,2018-04-11 01:22:42,67
2018-04-11 01:22:42,2018-04-11 01:22:43,514
2018-04-11 01:22:43,2018-04-11 01:22:44,228
2018-04-11 01:22:44,2018-04-11 01:22:44,190
2018-04-11 01:22:44,2018-04-11 01:22:45,278
2018-04-11 01:22:45,2018-04-11 01:22:45,184
2018-04-11 01:22:45,2018-04-11 01:22:47,524
2018-04-11 01:22:47,2018-04-11 01:22:47,235
2018-04-11 01:22:47,2018-04-11 01:22:49,480
2018-04-11 01:22:49,2018-04-11 01:22:51,767
2018-04-11 01:22:51,2018-04-11 01:22:51,280
2018-04-11 01:22:51,2018-04-11 01:22:52,419
2018-04-11 01:22:52,2018-04-11 01:22:56,1865
2018-04-11 01:22:56,2018-04-11 01:22:56,115
2018-04-11 01:22:56,2018-04-11 01:22:57,602
2018-04-11 01:22:57,2018-04-11 01:22:58,361
2018-04-11 01:22:58,2018-04-11 01:22:58,113
2018-04-11 01:22:58,2018-04-11 01:22:59,270
2018-04-11 01:22:59,2018-04-11 01:23:00,515
2018-04-11 01:23:00,2018-04-11 01:23:01,749
2018-04-11 01:23:01,2018-04-11 01:23:01,131
2018-04-11 01:23:02,2018-04-11 01:23:02,247
2018-04-11 01:23:02,2018-04-11 01:23:06,1860
2018-04-11 01:23:06,2018-04-11 01:23:06,284
2018-04-11 01:23:06,2018-04-11 01:23:08,831
2018-04-11 01:23:08,2018-04-11 01:23:09,659
2018-04-11 01:23:09,2018-04-11 01:23:12,1303
2018-04-11 01:23:12,2018-04-11 01:23:13,295
2018-04-11 01:23:13,2018-04-11 01:23:14,391
2018-04-11 01:23:14,2018-04-11 01:23:15,273
2018-04-11 01:23:15,2018-04-11 01:23:19,1774
2018-04-11 01:23:19,2018-04-11 01:23:20,581
2018-04-11 01:23:20,2018-04-11 01:23:23,1256
2018-04-11 01:23:23,2018-04-11 01:23:23,293
2018-04-11 01:23:23,2018-04-11 01:23:24,226
2018-04-11 01:23:24,2018-04-11 01:23:24,151
2018-04-11 01:23:24,2018-04-11 01:23:25,539
2018-04-11 01:23:26,2018-04-11 01:23:26,315
2018-04-11 01:23:26,2018-04-11 01:23:26,10
2018-04-11 01:23:26,2018-04-11 01:23:30,1758
2018-04-11 01:23:30,2018-04-11 01:23:33,1305
2018-04-11 01:23:33,2018-04-11 01:23:35,1322
2018-04-11 01:23:35,2018-04-11 01:23:38,1371
2018-04-11 01:23:38,2018-04-11 01:23:39,336
2018-04-11 01:23:39,2018-04-11 01:23:40,555
2018-04-11 01:23:40,2018-04-11 01:23:44,2068
2018-04-11 01:23:44,2018-04-11 01:23:45,276
2018-04-11 01:23:45,2018-04-11 01:23:45,436
2018-04-11 01:23:45,2018-04-11 01:23:48,1317
2018-04-11 01:23:48,2018-04-11 01:23:50,1130
2018-04-11 01:23:50,2018-04-11 01:23:52,955
2018-04-11 01:23:52,2018-04-11 01:23:53,279
2018-04-11 01:23:53,2018-04-11 01:23:57,2238
2018-04-11 01:23:57,2018-04-11 01:23:58,328
2018-04-11 01:23:58,2018-04-11 01:23:59,64
2018-04-11 01:23:59,2018-04-11 01:23:59,131
2018-04-11 01:23:59,2018-04-11 01:24:02,1273
2018-04-11 01:24:02,2018-04-11 01:24:02,241
2018-04-11 01:24:02,2018-04-11 01:24:02,121
2018-04-11 01:24:03,2018-04-11 01:24:06,1543
2018-04-11 01:24:06,2018-04-11 01:24:09,1477
2018-04-11 01:24:09,2018-04-11 01:24:09,103
2018-04-11 01:24:09,2018-04-11 01:24:10,402
2018-04-11 01:24:10,2018-04-11 01:24:14,1570
2018-04-11 01:24:14,2018-04-11 01:24:16,1116
2018-04-11 01:24:16,2018-04-11 01:24:17,440
2018-04-11 01:24:17,2018-04-11 01:24:18,314
2018-04-11 01:24:18,2018-04-11 01:24:18,248
2018-04-11 01:24:18,2018-04-11 01:24:19,467
2018-04-11 01:24:19,2018-04-11 01:24:24,1861
2018-04-11 01:24:24,2018-04-11 01:24:25,466
2018-04-11 01:24:26,2018-04-11 01:24:26,99
2018-04-11 01:24:26,2018-04-11 01:24:27,589
2018-04-11 01:24:27,2018-04-11 01:24:30,1249
2018-04-11 01:24:30,2018-04-11 01:24:34,1449
2018-04-11 01:24:34,2018-04-11 01:24:35,316
2018-04-11 01:24:35,2018-04-11 01:24:35,71
2018-04-11 01:24:35,2018-04-11 01:24:36,365
2018-04-11 01:24:36,2018-04-11 01:24:37,225
2018-04-11 01:24:37,2018-04-11 01:24:39,1133
2018-04-11 01:24:39,2018-04-11 01:24:40,169
2018-04-11 01:24:40,2018-04-11 01:24:42,762
2018-04-11 01:24:42,2018-04-11 01:24:42,269
2018-04-11 01:24:42,2018-04-11 01:24:44,708
2018-04-11 01:24:44,2018-04-11 01:24:45,234
2018-04-11 01:24:45,2018-04-11 01:24:47,694
2018-04-11 01:24:47,2018-04-11 01:24:48,627
2018-04-11 01:24:48,2018-04-11 01:24:50,861
2018-04-11 01:24:50,2018-04-11 01:24:52,737
2018-04-11 01:24:52,2018-04-11 01:24:52,196
2018-04-11 01:24:52,2018-04-11 01:24:55,1098
2018-04-11 01:24:55,2018-04-11 01:24:56,318
2018-04-11 01:24:56,2018-04-11 01:24:57,684
2018-04-11 01:24:57,2018-04-11 01:24:57,134
2018-04-11 01:24:57,2018-04-11 01:24:58,162
2018-04-11 01:24:58,2018-04-11 01:24:59,699
2018-04-11 01:24:59,2018-04-11 01:24:59,145
2018-04-11 01:24:59,2018-04-11 01:25:00,276
2018-04-11 01:25:00,2018-04-11 01:25:01,403
2018-04-11 01:25:01,2018-04-11 01:25:02,428
2018-04-11 01:25:02,2018-04-11 01:25:03,766
2018-04-11 01:25:03,2018-04-11 01:25:05,949
2018-04-11 01:25:05,2018-04-11 01:25:06,218
2018-04-11 01:25:06,2018-04-11 01:25:07,484
2018-04-11 01:25:07,2018-04-11 01:25:07,355
2018-04-11 01:25:07,2018-04-11 01:25:09,726
2018-04-11 01:25:09,2018-04-11 01:25:12,1318
2018-04-11 01:25:12,2018-04-11 01:25:13,487
2018-04-11 01:25:13,2018-04-11 01:25:14,516
2018-04-11 01:25:14,2018-04-11 01:25:15,403
2018-04-11 01:25:15,2018-04-11 01:25:15,52
2018-04-11 01:25:15,2018-04-11 01:25:16,633
2018-04-11 01:25:16,2018-04-11 01:25:16,123
2018-04-11 01:25:16,2018-04-11 01:25:17,360
2018-04-11 01:25:17,2018-04-11 01:25:20,1852
2018-04-11 01:25:20,2018-04-11 01:25:21,269
2018-04-11 01:25:21,2018-04-11 01:25:22,539
2018-04-11 01:25:22,2018-04-11 01:25:22,212
2018-04-11 01:25:22,2018-04-11 01:25:23,160
2018-04-11 01:25:23,2018-04-11 01:25:25,1089
2018-04-11 01:25:25,2018-04-11 01:25:26,340
2018-04-11 01:25:26,2018-04-11 01:25:26,155
2018-04-11 01:25:26,2018-04-11 01:25:26,50
2018-04-11 01:25:26,2018-04-11 01:25:27,508
2018-04-11 01:25:27,2018-04-11 01:25:28,163
2018-04-11 01:25:28,2018-04-11 01:25:31,1415
2018-04-11 01:25:31,2018-04-11 01:25:35,1660
2018-04-11 01:25:35,2018-04-11 01:25:36,275
2018-04-11 01:25:36,2018-04-11 01:25:37,614
2018-04-11 01:25:37,2018-04-11 01:25:37,202
2018-04-11 01:25:37,2018-04-11 01:25:38,395
2018-04-11 01:25:38,2018-04-11 01:25:42,1326
2018-04-11 01:25:42,2018-04-11 01:25:43,427
2018-04-11 01:25:43,2018-04-11 01:25:44,448
2018-04-11 01:25:44,2018-04-11 01:25:46,807
2018-04-11 01:25:46,2018-04-11 01:25:47,198
2018-04-11 01:25:47,2018-04-11 01:25:47,114
2018-04-11 01:25:47,2018-04-11 01:25:47,146
2018-04-11 01:25:47,2018-04-11 01:25:49,748
2018-04-11 01:25:49,2018-04-11 01:25:50,20
2018-04-11 01:25:50,2018-04-11 01:25:51,318
2018-04-11 01:25:51,2018-04-11 01:25:52,519
2018-04-11 01:25:52,2018-04-11 01:25:54,531
2018-04-11 01:25:54,2018-04-11 01:25:54,155
2018-04-11 01:25:54,2018-04-11 01:25:56,576
2018-04-11 01:25:56,2018-04-11 01:25:56,227
2018-04-11 01:25:56,2018-04-11 01:25:57,404
2018-04-11 01:25:57,2018-04-11 01:25:58,448
2018-04-11 01:25:58,2018-04-11 01:26:01,1168
2018-04-11 01:26:01,2018-04-11 01:26:02,241
2018-04-11 01:26:02,2018-04-11 01:26:04,749
2018-04-11 01:26:04,2018-04-11 01:26:07,1504
2018-04-11 01:26:07,2018-04-11 01:26:09,517
2018-04-11 01:26:09,2018-04-11 01:26:11,634
2018-04-11 01:26:11,2018-04-11 01:26:12,383
2018-04-11 01:26:12,2018-04-11 01:26:15,1047
2018-04-11 01:26:15,2018-04-11 01:26:15,117
2018-04-11 01:26:15,2018-04-11 01:26:17,991
2018-04-11 01:26:17,2018-04-11 01:26:17,83
2018-04-11 01:26:17,2018-04-11 01:26:19,751
2018-04-11 01:26:19,2018-04-11 01:26:20,640
2018-04-11 01:26:20,2018-04-11 01:26:21,114
2018-04-11 01:26:21,2018-04-11 01:26:21,167
2018-04-11 01:26:21,2018-04-11 01:26:22,656
2018-04-11 01:26:22,2018-04-11 01:26:22,80
2018-04-11 01:26:22,2018-04-11 01:26:27,2302
2018-04-11 01:26:27,2018-04-11 01:26:29,519
2018-04-11 01:26:29,2018-04-11 01:26:29,127
2018-04-11 01:26:29,2018-04-11 01:26:32,1472
2018-04-11 01:26:32,2018-04-11 01:26:33,411
2018-04-11 01:26:33,2018-04-11 01:26:33,204
2018-04-11 01:26:33,2018-04-11 01:26:34,413
2018-04-11 01:26:34,2018-04-11 01:26:34,139
2018-04-11 01:26:34,2018-04-11 01:26:35,83
2018-04-11 01:26:35,2018-04-11 01:26:37,1195
2018-04-11 01:26:37,2018-04-11 01:26:38,213
2018-04-11 01:26:38,2018-04-11 01:26:41,1567
2018-04-11 01:26:41,2018-04-11 01:26:42,364
2018-04-11 01:26:42,2018-04-11 01:26:43,244
2018-04-11 01:26:43,2018-04-11 01:26:44,618
2018-04-11 01:26:44,2018-04-11 01:26:46,595
2018-04-11 01:26:46,2018-04-11 01:26:47,781
2018-04-11 01:26:47,2018-04-11 01:26:48,380
2018-04-11 01:26:48,2018-04-11 01:26:49,463
2018-04-11 01:26:49,2018-04-11 01:26:50,32
2018-04-11 01:26:50,2018-04-11 01:26:50,128
2018-04-11 01:26:50,2018-04-11 01:26:50,54
2018-04-11 01:26:50,2018-04-11 01:26:50,204
2018-04-11 01:26:50,2018-04-11 01:26:51,20
2018-04-11 01:26:51,2018-04-11 01:26:51,59
2018-04-11 01:26:51,2018-04-11 01:26:51,43
2018-04-11 01:26:51,2018-04-11 01:26:51,51
2018-04-11 01:26:51,2018-04-11 01:26:54,1640
2018-04-11 01:26:54,2018-04-11 01:26:55,223
2018-04-11 01:26:55,2018-04-11 01:26:55,149
2018-04-11 01:26:55,2018-04-11 01:26:56,217
2018-04-11 01:26:56,2018-04-11 01:26:59,1339
2018-04-11 01:26:59,2018-04-11 01:27:01,687
2018-04-11 01:27:01,2018-04-11 01:27:01,14
2018-04-11 01:27:01,2018-04-11 01:27:02,461
2018-04-11 01:27:02,2018-04-11 01:27:02,57
2018-04-11 01:27:02,2018-04-11 01:27:03,431
2018-04-11 01:27:03,2018-04-11 01:27:05,657
2018-04-11 01:27:05,2018-04-11 01:27:05,378
2018-04-11 01:27:06,2018-04-11 01:27:07,511
2018-04-11 01:27:07,2018-04-11 01:27:14,2947
2018-04-11 01:27:14,2018-04-11 01:27:15,384
2018-04-11 01:27:15,2018-04-11 01:27:17,863
2018-04-11 01:27:17,2018-04-11 01:27:22,1662
2018-04-11 01:27:22,2018-04-11 01:27:25,1036
2018-04-11 01:27:25,2018-04-11 01:27:27,503
2018-04-11 01:27:27,2018-04-11 01:27:29,609
2018-04-11 01:27:29,2018-04-11 01:27:30,531
2018-04-11 01:27:30,2018-04-11 01:27:31,340
2018-04-11 01:27:31,2018-04-11 01:27:32,472
2018-04-11 01:27:32,2018-04-11 01:27:32,157
2018-04-11 01:27:32,2018-04-11 01:27:35,1112
2018-04-11 01:27:35,2018-04-11 01:27:36,120
2018-04-11 01:27:36,2018-04-11 01:27:37,633
2018-04-11 01:27:37,2018-04-11 01:27:39,844
2018-04-11 01:27:39,2018-04-11 01:27:40,210
2018-04-11 01:27:40,2018-04-11 01:27:40,197
2018-04-11 01:27:40,2018-04-11 01:27:44,1638
2018-04-11 01:27:45,2018-04-11 01:27:45,439
2018-04-11 01:27:45,2018-04-11 01:27:46,130
2018-04-11 01:27:46,2018-04-11 01:27:46,249
2018-04-11 01:27:46,2018-04-11 01:27:48,693
2018-04-11 01:27:48,2018-04-11 01:27:50,1110
2018-04-11 01:27:50,2018-04-11 01:27:58,2994
2018-04-11 01:27:58,2018-04-11 01:27:58,329
2018-04-11 01:27:58,2018-04-11 01:27:59,317
2018-04-11 01:27:59,2018-04-11 01:28:02,1043
2018-04-11 01:28:02,2018-04-11 01:28:02,172
2018-04-11 01:28:02,2018-04-11 01:28:03,109
2018-04-11 01:28:03,2018-04-11 01:28:03,391
2018-04-11 01:28:03,2018-04-11 01:28:04,99
2018-04-11 01:28:04,2018-04-11 01:28:05,964
2018-04-11 01:28:05,2018-04-11 01:28:07,668
2018-04-11 01:28:07,2018-04-11 01:28:07,142
2018-04-11 01:28:07,2018-04-11 01:28:08,58
2018-04-11 01:28:08,2018-04-11 01:28:08,188
2018-04-11 01:28:08,2018-04-11 01:28:09,469
2018-04-11 01:28:09,2018-04-11 01:28:10,641
2018-04-11 01:28:10,2018-04-11 01:28:11,164
2018-04-11 01:28:11,2018-04-11 01:28:11,236
2018-04-11 01:28:11,2018-04-11 01:28:12,268
2018-04-11 01:28:12,2018-04-11 01:28:13,368
2018-04-11 01:28:13,2018-04-11 01:28:15,746
2018-04-11 01:28:15,2018-04-11 01:28:15,190
2018-04-11 01:28:15,2018-04-11 01:28:21,2744
2018-04-11 01:28:22,2018-04-11 01:28:23,783
2018-04-11 01:28:23,2018-04-11 01:28:28,1773
2018-04-11 01:28:28,2018-04-11 01:28:30,1037
2018-04-11 01:28:30,2018-04-11 01:28:32,925
2018-04-11 01:28:32,2018-04-11 01:28:33,236
2018-04-11 01:28:33,2018-04-11 01:28:33,216
2018-04-11 01:28:33,2018-04-11 01:28:34,513
2018-04-11 01:28:34,2018-04-11 01:28:35,76
2018-04-11 01:28:35,2018-04-11 01:28:35,276
2018-04-11 01:28:35,2018-04-11 01:28:35,78
2018-04-11 01:28:35,2018-04-11 01:28:37,683
2018-04-11 01:28:37,2018-04-11 01:28:40,1637
2018-04-11 01:28:40,2018-04-11 01:28:40,154
2018-04-11 01:28:40,2018-04-11 01:28:41,136
2018-04-11 01:28:41,2018-04-11 01:28:41,26
2018-04-11 01:28:41,2018-04-11 01:28:41,106
2018-04-11 01:28:41,2018-04-11 01:28:41,135
2018-04-11 01:28:41,2018-04-11 01:28:42,454
2018-04-11 01:28:42,2018-04-11 01:28:43,194
2018-04-11 01:28:43,2018-04-11 01:28:44,445
2018-04-11 01:28:44,2018-04-11 01:28:45,343
2018-04-11 01:28:45,2018-04-11 01:28:46,477
2018-04-11 01:28:46,2018-04-11 01:28:46,43
2018-04-11 01:28:46,2018-04-11 01:28:49,1037
2018-04-11 01:28:49,2018-04-11 01:28:51,351
2018-04-11 01:28:51,2018-04-11 01:28:51,211
2018-04-11 01:28:51,2018-04-11 01:28:53,393
2018-04-11 01:28:53,2018-04-11 01:28:57,930
2018-04-11 01:28:57,2018-04-11 01:29:00,1005
2018-04-11 01:29:00,2018-04-11 01:29:01,714
2018-04-11 01:29:01,2018-04-11 01:29:01,216
2018-04-11 01:29:01,2018-04-11 01:29:02,229
2018-04-11 01:29:02,2018-04-11 01:29:03,582
2018-04-11 01:29:03,2018-04-11 01:29:04,134
2018-04-11 01:29:04,2018-04-11 01:29:04,325
2018-04-11 01:29:04,2018-04-11 01:29:07,1015
2018-04-11 01:29:07,2018-04-11 01:29:07,173
2018-04-11 01:29:07,2018-04-11 01:29:08,195
2018-04-11 01:29:08,2018-04-11 01:29:09,667
2018-04-11 01:29:09,2018-04-11 01:29:11,805
2018-04-11 01:29:11,2018-04-11 01:29:12,276
2018-04-11 01:29:12,2018-04-11 01:29:14,846
2018-04-11 01:29:14,2018-04-11 01:29:14,160
2018-04-11 01:29:14,2018-04-11 01:29:15,279
2018-04-11 01:29:15,2018-04-11 01:29:15,74
2018-04-11 01:29:15,2018-04-11 01:29:17,608
2018-04-11 01:29:17,2018-04-11 01:29:17,153
2018-04-11 01:29:17,2018-04-11 01:29:19,733
2018-04-11 01:29:19,2018-04-11 01:29:22,988
2018-04-11 01:29:22,2018-04-11 01:29:22,181
2018-04-11 01:29:22,2018-04-11 01:29:23,355
2018-04-11 01:29:23,2018-04-11 01:29:23,92
2018-04-11 01:29:23,2018-04-11 01:29:24,210
2018-04-11 01:29:24,2018-04-11 01:29:25,594
2018-04-11 01:29:25,2018-04-11 01:29:26,205
2018-04-11 01:29:26,2018-04-11 01:29:27,502
2018-04-11 01:29:27,2018-04-11 01:29:29,706
2018-04-11 01:29:29,2018-04-11 01:29:31,794
2018-04-11 01:29:31,2018-04-11 01:29:33,783
2018-04-11 01:29:33,2018-04-11 01:29:39,1894
2018-04-11 01:29:39,2018-04-11 01:29:39,192
2018-04-11 01:29:39,2018-04-11 01:29:40,378
2018-04-11 01:29:40,2018-04-11 01:29:40,199
2018-04-11 01:29:40,2018-04-11 01:29:41,168
2018-04-11 01:29:41,2018-04-11 01:29:43,884
2018-04-11 01:29:43,2018-04-11 01:29:48,2228
2018-04-11 01:29:48,2018-04-11 01:29:48,19
2018-04-11 01:29:48,2018-04-11 01:29:48,50
2018-04-11 01:29:48,2018-04-11 01:29:49,232
2018-04-11 01:29:49,2018-04-11 01:29:50,368
2018-04-11 01:29:50,2018-04-11 01:29:51,228
2018-04-11 01:29:51,2018-04-11 01:29:52,678
2018-04-11 01:29:52,2018-04-11 01:29:52,21
2018-04-11 01:29:52,2018-04-11 01:29:53,487
2018-04-11 01:29:53,2018-04-11 01:29:55,764
2018-04-11 01:29:55,2018-04-11 01:29:56,284
2018-04-11 01:29:56,2018-04-11 01:29:57,342
2018-04-11 01:29:57,2018-04-11 01:30:06,4187
2018-04-11 01:30:06,2018-04-11 01:30:07,645
2018-04-11 01:30:07,2018-04-11 01:30:10,1700
2018-04-11 01:30:10,2018-04-11 01:30:14,1666
2018-04-11 01:30:14,2018-04-11 01:30:14,79
2018-04-11 01:30:14,2018-04-11 01:30:16,364
2018-04-11 01:30:16,2018-04-11 01:30:17,405
2018-04-11 01:30:17,2018-04-11 01:30:18,457
2018-04-11 01:30:18,2018-04-11 01:30:19,295
2018-04-11 01:30:19,2018-04-11 01:30:20,597
2018-04-11 01:30:20,2018-04-11 01:30:20,37
2018-04-11 01:30:20,2018-04-11 01:30:21,173
2018-04-11 01:30:21,2018-04-11 01:30:21,54
2018-04-11 01:30:21,2018-04-11 01:30:22,337
2018-04-11 01:30:22,2018-04-11 01:30:25,1291
2018-04-11 01:30:25,2018-04-11 01:30:27,553
2018-04-11 01:30:27,2018-04-11 01:30:29,860
2018-04-11 01:30:29,2018-04-11 01:30:30,553
2018-04-11 01:30:30,2018-04-11 01:30:31,247
2018-04-11 01:30:31,2018-04-11 01:30:34,1040
2018-04-11 01:30:34,2018-04-11 01:30:35,646
2018-04-11 01:30:35,2018-04-11 01:30:37,555
2018-04-11 01:30:37,2018-04-11 01:30:39,738
2018-04-11 01:30:39,2018-04-11 01:30:40,334
2018-04-11 01:30:40,2018-04-11 01:30:41,379
2018-04-11 01:30:41,2018-04-11 01:30:41,104
2018-04-11 01:30:41,2018-04-11 01:30:46,2024
2018-04-11 01:30:46,2018-04-11 01:30:47,526
2018-04-11 01:30:47,2018-04-11 01:30:48,417
2018-04-11 01:30:48,2018-04-11 01:30:50,482
2018-04-11 01:30:50,2018-04-11 01:30:53,1592
2018-04-11 01:30:53,2018-04-11 01:30:57,1444
2018-04-11 01:30:57,2018-04-11 01:31:03,2612
2018-04-11 01:31:03,2018-04-11 01:31:04,573
2018-04-11 01:31:04,2018-04-11 01:31:05,176
2018-04-11 01:31:05,2018-04-11 01:31:06,635
2018-04-11 01:31:06,2018-04-11 01:31:09,929
2018-04-11 01:31:09,2018-04-11 01:31:09,241
2018-04-11 01:31:09,2018-04-11 01:31:10,438
2018-04-11 01:31:10,2018-04-11 01:31:12,472
2018-04-11 01:31:12,2018-04-11 01:31:13,340
2018-04-11 01:31:13,2018-04-11 01:31:14,499
2018-04-11 01:31:14,2018-04-11 01:31:16,751
2018-04-11 01:31:16,2018-04-11 01:31:16,300
2018-04-11 01:31:16,2018-04-11 01:31:17,373
2018-04-11 01:31:17,2018-04-11 01:31:18,382
2018-04-11 01:31:18,2018-04-11 01:31:19,265
2018-04-11 01:31:19,2018-04-11 01:31:19,100
2018-04-11 01:31:19,2018-04-11 01:31:21,865
2018-04-11 01:31:21,2018-04-11 01:31:23,957
2018-04-11 01:31:23,2018-04-11 01:31:24,502
2018-04-11 01:31:24,2018-04-11 01:31:25,327
2018-04-11 01:31:25,2018-04-11 01:31:25,268
2018-04-11 01:31:25,2018-04-11 01:31:26,103
2018-04-11 01:31:26,2018-04-11 01:31:31,2137
2018-04-11 01:31:31,2018-04-11 01:31:33,929
2018-04-11 01:31:33,2018-04-11 01:31:35,949
2018-04-11 01:31:35,2018-04-11 01:31:36,310
2018-04-11 01:31:36,2018-04-11 01:31:37,490
2018-04-11 01:31:37,2018-04-11 01:31:39,654
2018-04-11 01:31:39,2018-04-11 01:31:40,462
2018-04-11 01:31:40,2018-04-11 01:31:41,270
2018-04-11 01:31:41,2018-04-11 01:31:42,696
2018-04-11 01:31:42,2018-04-11 01:31:43,89
2018-04-11 01:31:43,2018-04-11 01:31:43,261
2018-04-11 01:31:43,2018-04-11 01:31:44,127
2018-04-11 01:31:44,2018-04-11 01:31:52,3182
2018-04-11 01:31:52,2018-04-11 01:31:53,534
2018-04-11 01:31:53,2018-04-11 01:31:56,1085
2018-04-11 01:31:56,2018-04-11 01:31:57,392
2018-04-11 01:31:57,2018-04-11 01:31:58,326
2018-04-11 01:31:58,2018-04-11 01:32:03,2062
2018-04-11 01:32:03,2018-04-11 01:32:05,720
2018-04-11 01:32:05,2018-04-11 01:32:06,251
2018-04-11 01:32:06,2018-04-11 01:32:06,394
2018-04-11 01:32:06,2018-04-11 01:32:07,343
2018-04-11 01:32:07,2018-04-11 01:32:09,572
2018-04-11 01:32:09,2018-04-11 01:32:10,961
2018-04-11 01:32:10,2018-04-11 01:32:12,750
2018-04-11 01:32:12,2018-04-11 01:32:15,953
2018-04-11 01:32:15,2018-04-11 01:32:16,227
2018-04-11 01:32:16,2018-04-11 01:32:16,101
2018-04-11 01:32:16,2018-04-11 01:32:17,648
2018-04-11 01:32:17,2018-04-11 01:32:18,182
2018-04-11 01:32:18,2018-04-11 01:32:20,691
2018-04-11 01:32:20,2018-04-11 01:32:20,223
2018-04-11 01:32:20,2018-04-11 01:32:22,794
2018-04-11 01:32:22,2018-04-11 01:32:26,1253
2018-04-11 01:32:26,2018-04-11 01:32:27,279
2018-04-11 01:32:27,2018-04-11 01:32:28,625
2018-04-11 01:32:28,2018-04-11 01:32:31,1347
2018-04-11 01:32:31,2018-04-11 01:32:32,100
2018-04-11 01:32:32,2018-04-11 01:32:41,4062
2018-04-11 01:32:41,2018-04-11 01:32:43,1161
2018-04-11 01:32:43,2018-04-11 01:32:45,890
2018-04-11 01:32:45,2018-04-11 01:32:48,1701
2018-04-11 01:32:48,2018-04-11 01:32:50,827
2018-04-11 01:32:50,2018-04-11 01:32:51,237
2018-04-11 01:32:51,2018-04-11 01:32:53,1086
2018-04-11 01:32:53,2018-04-11 01:32:54,202
2018-04-11 01:32:54,2018-04-11 01:32:54,122
2018-04-11 01:32:54,2018-04-11 01:32:54,81
